GWAS_locus	Cytoband	Lead_SNP	Gene	name	value
81	13q32_3	rs58353209	TM9SF2	cis_espQTL	1
81	13q32_3	rs58353209	TM9SF2	trans_pQTL	0
81	13q32_3	rs58353209	TM9SF2	Coding_CS	0
81	13q32_3	rs58353209	TM9SF2	Coding_LD	0
81	13q32_3	rs58353209	TM9SF2	Coding_Lit	0
81	13q32_3	rs58353209	TM9SF2	OMIM	0
81	13q32_3	rs58353209	TM9SF2	DEG_AD	0
81	13q32_3	rs58353209	UBAC2	Novel_loci	0
81	13q32_3	rs58353209	UBAC2	Nearest_gene	0
81	13q32_3	rs58353209	UBAC2	V2G	1
81	13q32_3	rs58353209	UBAC2	DEPICT	1
81	13q32_3	rs58353209	UBAC2	MAGMA	0
81	13q32_3	rs58353209	UBAC2	cis_espQTL	1
81	13q32_3	rs58353209	UBAC2	trans_pQTL	0
81	13q32_3	rs58353209	UBAC2	Coding_CS	0
81	13q32_3	rs58353209	UBAC2	Coding_LD	0
81	13q32_3	rs58353209	UBAC2	Coding_Lit	0
81	13q32_3	rs58353209	UBAC2	OMIM	0
81	13q32_3	rs58353209	UBAC2	DEG_AD	0
81	13q32_3	rs58353209	UBAC2-AS1	Novel_loci	0
81	13q32_3	rs58353209	UBAC2-AS1	Nearest_gene	0
81	13q32_3	rs58353209	UBAC2-AS1	V2G	0
81	13q32_3	rs58353209	UBAC2-AS1	DEPICT	1
81	13q32_3	rs58353209	UBAC2-AS1	MAGMA	0
81	13q32_3	rs58353209	UBAC2-AS1	cis_espQTL	1
81	13q32_3	rs58353209	UBAC2-AS1	trans_pQTL	0
81	13q32_3	rs58353209	UBAC2-AS1	Coding_CS	0
81	13q32_3	rs58353209	UBAC2-AS1	Coding_LD	0
81	13q32_3	rs58353209	UBAC2-AS1	Coding_Lit	0
81	13q32_3	rs58353209	UBAC2-AS1	OMIM	0
81	13q32_3	rs58353209	UBAC2-AS1	DEG_AD	0
82	14q13_2	rs146424514	FAM177A1	Novel_loci	0
82	14q13_2	rs146424514	FAM177A1	Nearest_gene	0
82	14q13_2	rs146424514	FAM177A1	V2G	1
82	14q13_2	rs146424514	FAM177A1	DEPICT	0
82	14q13_2	rs146424514	FAM177A1	MAGMA	1
82	14q13_2	rs146424514	FAM177A1	cis_espQTL	1
82	14q13_2	rs146424514	FAM177A1	trans_pQTL	0
82	14q13_2	rs146424514	FAM177A1	Coding_CS	0
82	14q13_2	rs146424514	FAM177A1	Coding_LD	0
82	14q13_2	rs146424514	FAM177A1	Coding_Lit	0
82	14q13_2	rs146424514	FAM177A1	OMIM	0
82	14q13_2	rs146424514	FAM177A1	DEG_AD	0
82	14q13_2	rs146424514	KIAA0391	Novel_loci	0
82	14q13_2	rs146424514	KIAA0391	Nearest_gene	1
82	14q13_2	rs146424514	KIAA0391	V2G	0
82	14q13_2	rs146424514	KIAA0391	DEPICT	0
82	14q13_2	rs146424514	KIAA0391	MAGMA	0
82	14q13_2	rs146424514	KIAA0391	cis_espQTL	0
82	14q13_2	rs146424514	KIAA0391	trans_pQTL	0
82	14q13_2	rs146424514	KIAA0391	Coding_CS	0
82	14q13_2	rs146424514	KIAA0391	Coding_LD	0
82	14q13_2	rs146424514	KIAA0391	Coding_Lit	0
82	14q13_2	rs146424514	KIAA0391	OMIM	0
82	14q13_2	rs146424514	KIAA0391	DEG_AD	0
82	14q13_2	rs146424514	PPP2R3C	Novel_loci	0
82	14q13_2	rs146424514	PPP2R3C	Nearest_gene	0
82	14q13_2	rs146424514	PPP2R3C	V2G	0
82	14q13_2	rs146424514	PPP2R3C	DEPICT	0
82	14q13_2	rs146424514	PPP2R3C	MAGMA	1
82	14q13_2	rs146424514	PPP2R3C	cis_espQTL	1
82	14q13_2	rs146424514	PPP2R3C	trans_pQTL	0
82	14q13_2	rs146424514	PPP2R3C	Coding_CS	0
82	14q13_2	rs146424514	PPP2R3C	Coding_LD	0
82	14q13_2	rs146424514	PPP2R3C	Coding_Lit	0
82	14q13_2	rs146424514	PPP2R3C	OMIM	1
82	14q13_2	rs146424514	PPP2R3C	DEG_AD	0
82	14q13_2	rs146424514	PRORP	Novel_loci	0
82	14q13_2	rs146424514	PRORP	Nearest_gene	0
82	14q13_2	rs146424514	PRORP	V2G	0
82	14q13_2	rs146424514	PRORP	DEPICT	0
82	14q13_2	rs146424514	PRORP	MAGMA	0
82	14q13_2	rs146424514	PRORP	cis_espQTL	1
82	14q13_2	rs146424514	PRORP	trans_pQTL	0
82	14q13_2	rs146424514	PRORP	Coding_CS	0
82	14q13_2	rs146424514	PRORP	Coding_LD	0
82	14q13_2	rs146424514	PRORP	Coding_Lit	0
82	14q13_2	rs146424514	PRORP	OMIM	0
82	14q13_2	rs146424514	PRORP	DEG_AD	0
82	14q13_2	rs146424514	PSMA6	Novel_loci	0
82	14q13_2	rs146424514	PSMA6	Nearest_gene	0
82	14q13_2	rs146424514	PSMA6	V2G	0
82	14q13_2	rs146424514	PSMA6	DEPICT	0
82	14q13_2	rs146424514	PSMA6	MAGMA	0
82	14q13_2	rs146424514	PSMA6	cis_espQTL	1
82	14q13_2	rs146424514	PSMA6	trans_pQTL	0
82	14q13_2	rs146424514	PSMA6	Coding_CS	0
82	14q13_2	rs146424514	PSMA6	Coding_LD	0
82	14q13_2	rs146424514	PSMA6	Coding_Lit	0
82	14q13_2	rs146424514	PSMA6	OMIM	0
82	14q13_2	rs146424514	PSMA6	DEG_AD	0
82	14q13_2	rs146424514	SEPTIN7P1	Novel_loci	0
82	14q13_2	rs146424514	SEPTIN7P1	Nearest_gene	0
82	14q13_2	rs146424514	SEPTIN7P1	V2G	0
82	14q13_2	rs146424514	SEPTIN7P1	DEPICT	0
82	14q13_2	rs146424514	SEPTIN7P1	MAGMA	0
82	14q13_2	rs146424514	SEPTIN7P1	cis_espQTL	1
82	14q13_2	rs146424514	SEPTIN7P1	trans_pQTL	0
82	14q13_2	rs146424514	SEPTIN7P1	Coding_CS	0
82	14q13_2	rs146424514	SEPTIN7P1	Coding_LD	0
82	14q13_2	rs146424514	SEPTIN7P1	Coding_Lit	0
82	14q13_2	rs146424514	SEPTIN7P1	OMIM	0
82	14q13_2	rs146424514	SEPTIN7P1	DEG_AD	0
82	14q13_2	rs146424514	SRP54	Novel_loci	0
82	14q13_2	rs146424514	SRP54	Nearest_gene	0
82	14q13_2	rs146424514	SRP54	V2G	0
82	14q13_2	rs146424514	SRP54	DEPICT	0
82	14q13_2	rs146424514	SRP54	MAGMA	1
82	14q13_2	rs146424514	SRP54	cis_espQTL	1
82	14q13_2	rs146424514	SRP54	trans_pQTL	0
82	14q13_2	rs146424514	SRP54	Coding_CS	0
82	14q13_2	rs146424514	SRP54	Coding_LD	0
82	14q13_2	rs146424514	SRP54	Coding_Lit	0
82	14q13_2	rs146424514	SRP54	OMIM	1
82	14q13_2	rs146424514	SRP54	DEG_AD	0
83	14q24_3	rs175714	BATF	Novel_loci	1
83	14q24_3	rs175714	BATF	Nearest_gene	1
83	14q24_3	rs175714	BATF	V2G	1
83	14q24_3	rs175714	BATF	DEPICT	1
83	14q24_3	rs175714	BATF	MAGMA	0
83	14q24_3	rs175714	BATF	cis_espQTL	1
83	14q24_3	rs175714	BATF	trans_pQTL	0
83	14q24_3	rs175714	BATF	Coding_CS	0
83	14q24_3	rs175714	BATF	Coding_LD	0
83	14q24_3	rs175714	BATF	Coding_Lit	0
83	14q24_3	rs175714	BATF	OMIM	0
83	14q24_3	rs175714	BATF	DEG_AD	1
83	14q24_3	rs175714	FLVCR2	Novel_loci	1
83	14q24_3	rs175714	FLVCR2	Nearest_gene	0
83	14q24_3	rs175714	FLVCR2	V2G	0
83	14q24_3	rs175714	FLVCR2	DEPICT	0
83	14q24_3	rs175714	FLVCR2	MAGMA	0
83	14q24_3	rs175714	FLVCR2	cis_espQTL	0
83	14q24_3	rs175714	FLVCR2	trans_pQTL	0
83	14q24_3	rs175714	FLVCR2	Coding_CS	0
83	14q24_3	rs175714	FLVCR2	Coding_LD	0
83	14q24_3	rs175714	FLVCR2	Coding_Lit	0
83	14q24_3	rs175714	FLVCR2	OMIM	0
83	14q24_3	rs175714	FLVCR2	DEG_AD	0
84	14q32_32	rs71421262	CDC42BPB	Novel_loci	0
84	14q32_32	rs71421262	CDC42BPB	Nearest_gene	0
84	14q32_32	rs71421262	CDC42BPB	V2G	0
84	14q32_32	rs71421262	CDC42BPB	DEPICT	0
84	14q32_32	rs71421262	CDC42BPB	MAGMA	0
84	14q32_32	rs71421262	CDC42BPB	cis_espQTL	1
84	14q32_32	rs71421262	CDC42BPB	trans_pQTL	0
84	14q32_32	rs71421262	CDC42BPB	Coding_CS	0
84	14q32_32	rs71421262	CDC42BPB	Coding_LD	0
84	14q32_32	rs71421262	CDC42BPB	Coding_Lit	0
84	14q32_32	rs71421262	CDC42BPB	OMIM	0
84	14q32_32	rs71421262	CDC42BPB	DEG_AD	0
84	14q32_32	rs71421262	COA8	Novel_loci	0
84	14q32_32	rs71421262	COA8	Nearest_gene	0
84	14q32_32	rs71421262	COA8	V2G	0
84	14q32_32	rs71421262	COA8	DEPICT	0
84	14q32_32	rs71421262	COA8	MAGMA	0
84	14q32_32	rs71421262	COA8	cis_espQTL	1
84	14q32_32	rs71421262	COA8	trans_pQTL	0
84	14q32_32	rs71421262	COA8	Coding_CS	0
84	14q32_32	rs71421262	COA8	Coding_LD	0
84	14q32_32	rs71421262	COA8	Coding_Lit	0
84	14q32_32	rs71421262	COA8	OMIM	0
84	14q32_32	rs71421262	COA8	DEG_AD	0
84	14q32_32	rs71421262	DYNC1H1	Novel_loci	0
84	14q32_32	rs71421262	DYNC1H1	Nearest_gene	0
84	14q32_32	rs71421262	DYNC1H1	V2G	0
84	14q32_32	rs71421262	DYNC1H1	DEPICT	0
84	14q32_32	rs71421262	DYNC1H1	MAGMA	0
84	14q32_32	rs71421262	DYNC1H1	cis_espQTL	1
84	14q32_32	rs71421262	DYNC1H1	trans_pQTL	0
84	14q32_32	rs71421262	DYNC1H1	Coding_CS	0
84	14q32_32	rs71421262	DYNC1H1	Coding_LD	0
84	14q32_32	rs71421262	DYNC1H1	Coding_Lit	0
84	14q32_32	rs71421262	DYNC1H1	OMIM	0
84	14q32_32	rs71421262	DYNC1H1	DEG_AD	0
84	14q32_32	rs71421262	TRAF3	Novel_loci	0
84	14q32_32	rs71421262	TRAF3	Nearest_gene	1
84	14q32_32	rs71421262	TRAF3	V2G	1
84	14q32_32	rs71421262	TRAF3	DEPICT	1
84	14q32_32	rs71421262	TRAF3	MAGMA	1
84	14q32_32	rs71421262	TRAF3	cis_espQTL	1
84	14q32_32	rs71421262	TRAF3	trans_pQTL	0
84	14q32_32	rs71421262	TRAF3	Coding_CS	0
84	14q32_32	rs71421262	TRAF3	Coding_LD	1
84	14q32_32	rs71421262	TRAF3	Coding_Lit	0
84	14q32_32	rs71421262	TRAF3	OMIM	0
84	14q32_32	rs71421262	TRAF3	DEG_AD	0
84	14q32_32	rs71421262	ZFYVE21	Novel_loci	0
84	14q32_32	rs71421262	ZFYVE21	Nearest_gene	0
84	14q32_32	rs71421262	ZFYVE21	V2G	0
84	14q32_32	rs71421262	ZFYVE21	DEPICT	0
84	14q32_32	rs71421262	ZFYVE21	MAGMA	0
84	14q32_32	rs71421262	ZFYVE21	cis_espQTL	1
84	14q32_32	rs71421262	ZFYVE21	trans_pQTL	0
84	14q32_32	rs71421262	ZFYVE21	Coding_CS	0
84	14q32_32	rs71421262	ZFYVE21	Coding_LD	0
84	14q32_32	rs71421262	ZFYVE21	Coding_Lit	0
84	14q32_32	rs71421262	ZFYVE21	OMIM	0
84	14q32_32	rs71421262	ZFYVE21	DEG_AD	0
84	14q32_32	rs71421262	ZNF839	Novel_loci	0
84	14q32_32	rs71421262	ZNF839	Nearest_gene	0
84	14q32_32	rs71421262	ZNF839	V2G	0
84	14q32_32	rs71421262	ZNF839	DEPICT	0
84	14q32_32	rs71421262	ZNF839	MAGMA	0
84	14q32_32	rs71421262	ZNF839	cis_espQTL	1
84	14q32_32	rs71421262	ZNF839	trans_pQTL	0
84	14q32_32	rs71421262	ZNF839	Coding_CS	0
84	14q32_32	rs71421262	ZNF839	Coding_LD	0
84	14q32_32	rs71421262	ZNF839	Coding_Lit	0
84	14q32_32	rs71421262	ZNF839	OMIM	0
84	14q32_32	rs71421262	ZNF839	DEG_AD	0
85	15q15_1	rs12440045	CCDC32	Novel_loci	0
85	15q15_1	rs12440045	CCDC32	Nearest_gene	0
85	15q15_1	rs12440045	CCDC32	V2G	0
85	15q15_1	rs12440045	CCDC32	DEPICT	0
85	15q15_1	rs12440045	CCDC32	MAGMA	0
85	15q15_1	rs12440045	CCDC32	cis_espQTL	1
85	15q15_1	rs12440045	CCDC32	trans_pQTL	0
85	15q15_1	rs12440045	CCDC32	Coding_CS	0
85	15q15_1	rs12440045	CCDC32	Coding_LD	0
85	15q15_1	rs12440045	CCDC32	Coding_Lit	0
85	15q15_1	rs12440045	CCDC32	OMIM	1
85	15q15_1	rs12440045	CCDC32	DEG_AD	0
85	15q15_1	rs12440045	CHAC1	Novel_loci	0
85	15q15_1	rs12440045	CHAC1	Nearest_gene	0
85	15q15_1	rs12440045	CHAC1	V2G	0
85	15q15_1	rs12440045	CHAC1	DEPICT	0
85	15q15_1	rs12440045	CHAC1	MAGMA	1
85	15q15_1	rs12440045	CHAC1	cis_espQTL	0
85	15q15_1	rs12440045	CHAC1	trans_pQTL	0
85	15q15_1	rs12440045	CHAC1	Coding_CS	0
85	15q15_1	rs12440045	CHAC1	Coding_LD	0
85	15q15_1	rs12440045	CHAC1	Coding_Lit	0
85	15q15_1	rs12440045	CHAC1	OMIM	0
85	15q15_1	rs12440045	CHAC1	DEG_AD	1
85	15q15_1	rs12440045	CHP1	Novel_loci	0
85	15q15_1	rs12440045	CHP1	Nearest_gene	0
85	15q15_1	rs12440045	CHP1	V2G	0
85	15q15_1	rs12440045	CHP1	DEPICT	0
85	15q15_1	rs12440045	CHP1	MAGMA	0
85	15q15_1	rs12440045	CHP1	cis_espQTL	1
85	15q15_1	rs12440045	CHP1	trans_pQTL	0
85	15q15_1	rs12440045	CHP1	Coding_CS	0
85	15q15_1	rs12440045	CHP1	Coding_LD	0
85	15q15_1	rs12440045	CHP1	Coding_Lit	0
85	15q15_1	rs12440045	CHP1	OMIM	0
85	15q15_1	rs12440045	CHP1	DEG_AD	0
85	15q15_1	rs12440045	DNAJC17	Novel_loci	0
85	15q15_1	rs12440045	DNAJC17	Nearest_gene	0
85	15q15_1	rs12440045	DNAJC17	V2G	0
85	15q15_1	rs12440045	DNAJC17	DEPICT	0
85	15q15_1	rs12440045	DNAJC17	MAGMA	0
85	15q15_1	rs12440045	DNAJC17	cis_espQTL	1
85	15q15_1	rs12440045	DNAJC17	trans_pQTL	0
85	15q15_1	rs12440045	DNAJC17	Coding_CS	0
85	15q15_1	rs12440045	DNAJC17	Coding_LD	0
85	15q15_1	rs12440045	DNAJC17	Coding_Lit	0
85	15q15_1	rs12440045	DNAJC17	OMIM	0
85	15q15_1	rs12440045	DNAJC17	DEG_AD	0
85	15q15_1	rs12440045	ITPKA	Novel_loci	0
85	15q15_1	rs12440045	ITPKA	Nearest_gene	1
85	15q15_1	rs12440045	ITPKA	V2G	0
85	15q15_1	rs12440045	ITPKA	DEPICT	0
85	15q15_1	rs12440045	ITPKA	MAGMA	1
85	15q15_1	rs12440045	ITPKA	cis_espQTL	1
85	15q15_1	rs12440045	ITPKA	trans_pQTL	0
85	15q15_1	rs12440045	ITPKA	Coding_CS	0
85	15q15_1	rs12440045	ITPKA	Coding_LD	0
85	15q15_1	rs12440045	ITPKA	Coding_Lit	0
85	15q15_1	rs12440045	ITPKA	OMIM	0
85	15q15_1	rs12440045	ITPKA	DEG_AD	0
85	15q15_1	rs12440045	LTK	Novel_loci	0
85	15q15_1	rs12440045	LTK	Nearest_gene	0
85	15q15_1	rs12440045	LTK	V2G	0
85	15q15_1	rs12440045	LTK	DEPICT	0
85	15q15_1	rs12440045	LTK	MAGMA	0
85	15q15_1	rs12440045	LTK	cis_espQTL	1
85	15q15_1	rs12440045	LTK	trans_pQTL	0
85	15q15_1	rs12440045	LTK	Coding_CS	0
85	15q15_1	rs12440045	LTK	Coding_LD	0
85	15q15_1	rs12440045	LTK	Coding_Lit	0
85	15q15_1	rs12440045	LTK	OMIM	0
85	15q15_1	rs12440045	LTK	DEG_AD	0
85	15q15_1	rs12440045	NUSAP1	Novel_loci	0
85	15q15_1	rs12440045	NUSAP1	Nearest_gene	0
85	15q15_1	rs12440045	NUSAP1	V2G	1
85	15q15_1	rs12440045	NUSAP1	DEPICT	0
85	15q15_1	rs12440045	NUSAP1	MAGMA	0
85	15q15_1	rs12440045	NUSAP1	cis_espQTL	1
85	15q15_1	rs12440045	NUSAP1	trans_pQTL	0
85	15q15_1	rs12440045	NUSAP1	Coding_CS	0
85	15q15_1	rs12440045	NUSAP1	Coding_LD	0
85	15q15_1	rs12440045	NUSAP1	Coding_Lit	0
85	15q15_1	rs12440045	NUSAP1	OMIM	0
85	15q15_1	rs12440045	NUSAP1	DEG_AD	0
85	15q15_1	rs12440045	OIP5	Novel_loci	0
85	15q15_1	rs12440045	OIP5	Nearest_gene	0
85	15q15_1	rs12440045	OIP5	V2G	0
85	15q15_1	rs12440045	OIP5	DEPICT	0
85	15q15_1	rs12440045	OIP5	MAGMA	0
85	15q15_1	rs12440045	OIP5	cis_espQTL	1
85	15q15_1	rs12440045	OIP5	trans_pQTL	0
85	15q15_1	rs12440045	OIP5	Coding_CS	0
85	15q15_1	rs12440045	OIP5	Coding_LD	0
85	15q15_1	rs12440045	OIP5	Coding_Lit	0
85	15q15_1	rs12440045	OIP5	OMIM	0
85	15q15_1	rs12440045	OIP5	DEG_AD	0
85	15q15_1	rs12440045	OIP5-AS1	Novel_loci	0
85	15q15_1	rs12440045	OIP5-AS1	Nearest_gene	0
85	15q15_1	rs12440045	OIP5-AS1	V2G	0
85	15q15_1	rs12440045	OIP5-AS1	DEPICT	1
85	15q15_1	rs12440045	OIP5-AS1	MAGMA	0
85	15q15_1	rs12440045	OIP5-AS1	cis_espQTL	1
85	15q15_1	rs12440045	OIP5-AS1	trans_pQTL	0
85	15q15_1	rs12440045	OIP5-AS1	Coding_CS	0
85	15q15_1	rs12440045	OIP5-AS1	Coding_LD	0
85	15q15_1	rs12440045	OIP5-AS1	Coding_Lit	0
85	15q15_1	rs12440045	OIP5-AS1	OMIM	0
85	15q15_1	rs12440045	OIP5-AS1	DEG_AD	0
85	15q15_1	rs12440045	RTF1	Novel_loci	0
85	15q15_1	rs12440045	RTF1	Nearest_gene	0
85	15q15_1	rs12440045	RTF1	V2G	0
85	15q15_1	rs12440045	RTF1	DEPICT	0
85	15q15_1	rs12440045	RTF1	MAGMA	0
85	15q15_1	rs12440045	RTF1	cis_espQTL	1
85	15q15_1	rs12440045	RTF1	trans_pQTL	0
85	15q15_1	rs12440045	RTF1	Coding_CS	0
85	15q15_1	rs12440045	RTF1	Coding_LD	0
85	15q15_1	rs12440045	RTF1	Coding_Lit	0
85	15q15_1	rs12440045	RTF1	OMIM	0
85	15q15_1	rs12440045	RTF1	DEG_AD	0
85	15q15_1	rs12440045	SNAP23	Novel_loci	0
85	15q15_1	rs12440045	SNAP23	Nearest_gene	0
85	15q15_1	rs12440045	SNAP23	V2G	0
85	15q15_1	rs12440045	SNAP23	DEPICT	0
85	15q15_1	rs12440045	SNAP23	MAGMA	0
85	15q15_1	rs12440045	SNAP23	cis_espQTL	1
85	15q15_1	rs12440045	SNAP23	trans_pQTL	0
85	15q15_1	rs12440045	SNAP23	Coding_CS	0
85	15q15_1	rs12440045	SNAP23	Coding_LD	0
85	15q15_1	rs12440045	SNAP23	Coding_Lit	0
85	15q15_1	rs12440045	SNAP23	OMIM	0
85	15q15_1	rs12440045	SNAP23	DEG_AD	0
85	15q15_1	rs12440045	ZFYVE19	Novel_loci	0
85	15q15_1	rs12440045	ZFYVE19	Nearest_gene	0
85	15q15_1	rs12440045	ZFYVE19	V2G	0
85	15q15_1	rs12440045	ZFYVE19	DEPICT	0
85	15q15_1	rs12440045	ZFYVE19	MAGMA	0
85	15q15_1	rs12440045	ZFYVE19	cis_espQTL	1
85	15q15_1	rs12440045	ZFYVE19	trans_pQTL	0
85	15q15_1	rs12440045	ZFYVE19	Coding_CS	0
85	15q15_1	rs12440045	ZFYVE19	Coding_LD	0
85	15q15_1	rs12440045	ZFYVE19	Coding_Lit	0
85	15q15_1	rs12440045	ZFYVE19	OMIM	1
85	15q15_1	rs12440045	ZFYVE19	DEG_AD	0
86	15q22_2	rs8025324	RORA	Novel_loci	0
86	15q22_2	rs8025324	RORA	Nearest_gene	1
86	15q22_2	rs8025324	RORA	V2G	1
86	15q22_2	rs8025324	RORA	DEPICT	1
86	15q22_2	rs8025324	RORA	MAGMA	0
86	15q22_2	rs8025324	RORA	cis_espQTL	1
86	15q22_2	rs8025324	RORA	trans_pQTL	0
86	15q22_2	rs8025324	RORA	Coding_CS	0
86	15q22_2	rs8025324	RORA	Coding_LD	0
86	15q22_2	rs8025324	RORA	Coding_Lit	0
86	15q22_2	rs8025324	RORA	OMIM	0
86	15q22_2	rs8025324	RORA	DEG_AD	0
87	16p13_13	rs11645657	ATF7IP2	Novel_loci	0
87	16p13_13	rs11645657	ATF7IP2	Nearest_gene	0
87	16p13_13	rs11645657	ATF7IP2	V2G	0
87	16p13_13	rs11645657	ATF7IP2	DEPICT	0
87	16p13_13	rs11645657	ATF7IP2	MAGMA	0
87	16p13_13	rs11645657	ATF7IP2	cis_espQTL	1
87	16p13_13	rs11645657	ATF7IP2	trans_pQTL	0
87	16p13_13	rs11645657	ATF7IP2	Coding_CS	0
87	16p13_13	rs11645657	ATF7IP2	Coding_LD	0
87	16p13_13	rs11645657	ATF7IP2	Coding_Lit	0
87	16p13_13	rs11645657	ATF7IP2	OMIM	0
87	16p13_13	rs11645657	ATF7IP2	DEG_AD	0
87	16p13_13	rs11645657	CLEC16A	Novel_loci	0
87	16p13_13	rs11645657	CLEC16A	Nearest_gene	0
87	16p13_13	rs11645657	CLEC16A	V2G	1
87	16p13_13	rs11645657	CLEC16A	DEPICT	1
87	16p13_13	rs11645657	CLEC16A	MAGMA	1
87	16p13_13	rs11645657	CLEC16A	cis_espQTL	0
87	16p13_13	rs11645657	CLEC16A	trans_pQTL	0
87	16p13_13	rs11645657	CLEC16A	Coding_CS	0
87	16p13_13	rs11645657	CLEC16A	Coding_LD	0
87	16p13_13	rs11645657	CLEC16A	Coding_Lit	0
87	16p13_13	rs11645657	CLEC16A	OMIM	0
87	16p13_13	rs11645657	CLEC16A	DEG_AD	0
87	16p13_13	rs11645657	DEXI	Novel_loci	0
87	16p13_13	rs11645657	DEXI	Nearest_gene	0
87	16p13_13	rs11645657	DEXI	V2G	0
87	16p13_13	rs11645657	DEXI	DEPICT	0
87	16p13_13	rs11645657	DEXI	MAGMA	1
87	16p13_13	rs11645657	DEXI	cis_espQTL	0
87	16p13_13	rs11645657	DEXI	trans_pQTL	0
87	16p13_13	rs11645657	DEXI	Coding_CS	0
87	16p13_13	rs11645657	DEXI	Coding_LD	0
87	16p13_13	rs11645657	DEXI	Coding_Lit	0
87	16p13_13	rs11645657	DEXI	OMIM	0
87	16p13_13	rs11645657	DEXI	DEG_AD	0
87	16p13_13	rs11645657	RMI2	Novel_loci	0
87	16p13_13	rs11645657	RMI2	Nearest_gene	0
87	16p13_13	rs11645657	RMI2	V2G	0
87	16p13_13	rs11645657	RMI2	DEPICT	1
87	16p13_13	rs11645657	RMI2	MAGMA	0
87	16p13_13	rs11645657	RMI2	cis_espQTL	0
87	16p13_13	rs11645657	RMI2	trans_pQTL	0
87	16p13_13	rs11645657	RMI2	Coding_CS	0
87	16p13_13	rs11645657	RMI2	Coding_LD	0
87	16p13_13	rs11645657	RMI2	Coding_Lit	0
87	16p13_13	rs11645657	RMI2	OMIM	0
87	16p13_13	rs11645657	RMI2	DEG_AD	0
87	16p13_13	rs11645657	SOCS1	Novel_loci	0
87	16p13_13	rs11645657	SOCS1	Nearest_gene	1
87	16p13_13	rs11645657	SOCS1	V2G	0
87	16p13_13	rs11645657	SOCS1	DEPICT	1
87	16p13_13	rs11645657	SOCS1	MAGMA	0
87	16p13_13	rs11645657	SOCS1	cis_espQTL	0
87	16p13_13	rs11645657	SOCS1	trans_pQTL	0
87	16p13_13	rs11645657	SOCS1	Coding_CS	0
87	16p13_13	rs11645657	SOCS1	Coding_LD	0
87	16p13_13	rs11645657	SOCS1	Coding_Lit	0
87	16p13_13	rs11645657	SOCS1	OMIM	1
87	16p13_13	rs11645657	SOCS1	DEG_AD	1
87	16p13_13	rs11645657	TNP2	Novel_loci	0
87	16p13_13	rs11645657	TNP2	Nearest_gene	0
87	16p13_13	rs11645657	TNP2	V2G	0
87	16p13_13	rs11645657	TNP2	DEPICT	0
87	16p13_13	rs11645657	TNP2	MAGMA	1
87	16p13_13	rs11645657	TNP2	cis_espQTL	0
87	16p13_13	rs11645657	TNP2	trans_pQTL	0
87	16p13_13	rs11645657	TNP2	Coding_CS	0
87	16p13_13	rs11645657	TNP2	Coding_LD	1
87	16p13_13	rs11645657	TNP2	Coding_Lit	0
87	16p13_13	rs11645657	TNP2	OMIM	0
87	16p13_13	rs11645657	TNP2	DEG_AD	0
88	16p12_1	rs4499236	IL4R	Novel_loci	0
88	16p12_1	rs4499236	IL4R	Nearest_gene	0
88	16p12_1	rs4499236	IL4R	V2G	0
88	16p12_1	rs4499236	IL4R	DEPICT	0
88	16p12_1	rs4499236	IL4R	MAGMA	0
88	16p12_1	rs4499236	IL4R	cis_espQTL	1
88	16p12_1	rs4499236	IL4R	trans_pQTL	0
88	16p12_1	rs4499236	IL4R	Coding_CS	0
88	16p12_1	rs4499236	IL4R	Coding_LD	0
88	16p12_1	rs4499236	IL4R	Coding_Lit	1
88	16p12_1	rs4499236	IL4R	OMIM	1
88	16p12_1	rs4499236	IL4R	DEG_AD	1
88	16p12_1	rs4499236	KDM8	Novel_loci	0
88	16p12_1	rs4499236	KDM8	Nearest_gene	0
88	16p12_1	rs4499236	KDM8	V2G	0
88	16p12_1	rs4499236	KDM8	DEPICT	0
88	16p12_1	rs4499236	KDM8	MAGMA	0
88	16p12_1	rs4499236	KDM8	cis_espQTL	1
88	16p12_1	rs4499236	KDM8	trans_pQTL	0
88	16p12_1	rs4499236	KDM8	Coding_CS	0
88	16p12_1	rs4499236	KDM8	Coding_LD	0
88	16p12_1	rs4499236	KDM8	Coding_Lit	0
88	16p12_1	rs4499236	KDM8	OMIM	0
88	16p12_1	rs4499236	KDM8	DEG_AD	0
88	16p12_1	rs4499236	NSMCE1	Novel_loci	0
88	16p12_1	rs4499236	NSMCE1	Nearest_gene	1
88	16p12_1	rs4499236	NSMCE1	V2G	1
88	16p12_1	rs4499236	NSMCE1	DEPICT	1
88	16p12_1	rs4499236	NSMCE1	MAGMA	0
88	16p12_1	rs4499236	NSMCE1	cis_espQTL	1
88	16p12_1	rs4499236	NSMCE1	trans_pQTL	0
88	16p12_1	rs4499236	NSMCE1	Coding_CS	0
88	16p12_1	rs4499236	NSMCE1	Coding_LD	0
88	16p12_1	rs4499236	NSMCE1	Coding_Lit	0
88	16p12_1	rs4499236	NSMCE1	OMIM	0
88	16p12_1	rs4499236	NSMCE1	DEG_AD	0
89	17q21_2	rs112401631	CCR7	Novel_loci	0
89	17q21_2	rs112401631	CCR7	Nearest_gene	0
89	17q21_2	rs112401631	CCR7	V2G	1
89	17q21_2	rs112401631	CCR7	DEPICT	0
89	17q21_2	rs112401631	CCR7	MAGMA	0
89	17q21_2	rs112401631	CCR7	cis_espQTL	1
